"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-08","6.93",,"75","85","67",,"  110","  110","17.0","21.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-09","6.26",,"76","84","70",,"   70","   70","16.1","18.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-10","4.47",,"74","79","69",,"  210","  200","12.1","15.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-11","7.61",,"73","86","69",,"  110","  110","19.9","25.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-12","5.59",,"75","83","69",,"  100","  140","16.1","21.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-13","8.05",,"74","85","66",,"  130","  140","17.0","23.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-14","2.91",,"74","76","69",,"  120","  150","10.1","12.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-15","7.16",,"74","82","69",,"   80","   80","17.0","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-16","5.37",,"73","84","66",,"  280","   50","15.0","18.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-17","7.38",,"73","82","65",,"   80","   80","23.0","30.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-18","6.71",,"73","84","67",,"   60","   80","18.1","23.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-19","6.26",,"71","79","66",,"  130","  120","16.1","21.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-20","7.61",,"73","82","67",,"   90","   80","25.1","30.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-21","7.61",,"71","81","67",,"   80","   90","19.9","21.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-22","4.70",,"72","80","67",,"  190","  200","13.0","19.0","    1",,"    1","    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-23","5.37",,"72","82","66",,"   80","   70","13.0","17.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-24","5.59",,"70","81","63",,"   60","   40","13.0","16.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-25","6.49",,"72","80","67",,"   50","   60","16.1","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-26","5.82",,"73","81","67",,"   50","   40","17.0","21.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-27","5.37",,"70","80","64",,"  250","  250","13.0","16.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-28","5.82",,"72","84","68",,"  250","  100","15.0","18.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-29","4.03",,"72","83","64",,"   30","   60","8.9","13.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-30","8.50",,"73","82","66",,"   20","   10","15.0","19.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2015-12-31","4.92",,"74","83","64",,"  100","   70","12.1","15.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-01","8.50",,"73","82","66",,"  350","   10","17.0","23.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-02","7.16",,"74","81","66",,"   20","   20","19.9","25.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-03","6.26",,"72","82","64",,"   40","   10","12.1","15.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-04","5.82",,"71","82","63",,"   50","   30","12.1","15.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-05","6.04",,"70","83","61",,"  250","  140","12.1","14.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-06","5.82",,"70","78","65",,"  120","  130","13.0","16.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-07","5.82",,"72","82","64",,"  110","   80","15.0","18.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-08","6.04",,"72","84","63",,"   50","   60","13.0","16.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-09","5.59",,"72","86","63",,"   10","  360","13.0","16.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-10","6.49",,"72","87","63",,"  100","  100","16.1","19.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-11","5.82",,"74","83","65",,"  130","  120","15.0","19.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-12","7.38",,"72","85","63",,"  110","  120","16.1","21.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-13","6.26",,"71","83","62",,"   90","   90","14.1","17.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-14","5.82",,"71","84","62",,"   40","   40","13.0","16.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-15","6.04",,"71","85","61",,"  100","  100","12.1","15.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-16","5.59",,"71","85","59",,"   40","   30","12.1","14.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-17","6.49",,"73","86","64",,"   80","   80","15.0","18.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-18","6.49",,"72","86","64",,"   90","   80","15.0","18.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-19","5.82",,"74","85","66",,"   90","  120","15.0","19.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-20","5.82",,"75","86","66",,"   30","   30","12.1","19.0",,,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-21","5.82",,"72","80","66",,"  340","  360","14.1","19.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-22","6.93",,"72","84","64",,"   80","   70","16.1","19.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-23","8.05",,"73","83","67",,"  120","  120","17.0","21.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-24","4.92",,"74","86","64",,"   40","   60","12.1","15.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-25","4.70",,"73","88","64",,"   50","   60","13.0","16.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-26","5.14",,"73","86","62",,"  130","   90","12.1","15.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-27","8.50",,"74","86","64",,"  120","  130","21.0","25.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-28","7.83",,"74","87","65",,"  120","  110","19.9","25.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-29","7.16",,"76","85","67",,"  130","  140","18.1","23.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-30","6.71",,"75","87","67",,"   90","   80","16.1","21.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-01-31","6.71",,"73","84","65",,"   90","   90","16.1","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-01","6.04",,"73","84","64",,"  150","  140","15.0","19.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-02","5.37",,"74","83","68",,"   90","   90","13.0","15.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-03","5.82",,"73","84","65",,"   90","   90","14.1","18.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-04","7.38",,"73","86","63",,"   90","   80","15.0","19.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-05","6.04",,"74","79","66",,"  130","  120","15.0","19.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-06","6.93",,"72","85","64",,"  110","  110","18.1","21.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-07","15.43",,"74","76","69",,"  350","  350","25.1","34.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-08","7.61",,"71","81","61",,"  340","  340","16.1","18.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-09","5.82",,"71","82","61",,"   80","   60","15.0","19.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-10","6.93",,"71","83","62",,"   60","   10","13.0","16.1",,,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-11","6.93",,"71","83","62",,"   10","   20","13.0","17.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-12","6.93",,"72","86","63",,"  100","  100","17.0","23.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-13","6.49",,"75","86","67",,"   80","   90","16.1","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-14","7.61",,"74","86","65",,"  100","  140","16.1","19.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-15","9.17",,"75","84","67",,"   60","   70","19.9","23.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-16","10.51",,"75","84","67",,"   60","   30","21.0","29.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-17","7.61",,"72","76","66",,"   50","   40","17.0","21.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-18","8.05",,"72","78","66",,"   70","   80","16.1","23.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-19","6.49",,"70","83","63",,"   40","   40","14.1","17.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-20","6.26",,"72","86","62",,"   80","   80","13.0","17.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-21","7.16",,"73","85","63",,"  350","  350","18.1","23.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-22","7.61",,"75","82","67",,"   10","  360","16.1","19.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-23","4.03",,"72","81","69",,"   40","   40","12.1","15.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-24","5.14",,"74","86","66",,"   90","   40","13.0","18.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-25","6.26",,"73","79","69",,"  340","  350","14.1","21.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-26","5.37",,"74","86","69",,"   90","   90","15.0","19.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-27","5.82",,"74","89","65",,"   60","  140","17.0","21.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-28","7.16",,"74","86","64",,"   90","   80","16.1","19.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-02-29","5.82",,"75","89","67",,"  100","  120","15.0","19.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-01","7.61",,"74","87","64",,"  350","  350","18.1","21.0",,,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-02","7.38",,"74","81","66",,"  360","  360","16.1","19.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-03","4.47",,"72","83","67",,"   40","   60","13.0","17.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-04","4.92",,"74","85","67",,"   60","   50","14.1","16.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-05","6.49",,"74","86","64",,"  100","  100","15.0","23.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-06","8.72",,"76","88","68",,"  110","  130","21.9","25.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-07","8.72",,"76","87","67",,"  100","   90","21.0","25.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-08","8.95",,"76","90","66",,"  350","  340","25.1","35.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-09","16.55",,"73","76","68",,"  350","  360","25.9","32.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-10","10.96",,"72","81","67",,"   30","   20","21.0","25.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-11","7.61",,"72","78","67",,"   80","   50","21.0","27.1",,,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-12","8.50",,"71","78","67",,"  100","   80","19.9","23.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-13","5.82",,"70","76","67",,"  270","  260","12.1","14.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-14","6.93",,"71","83","67",,"  140","  120","15.0","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-15","3.80",,"74","81","69",,"  190","  150","13.0","17.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-16","11.41",,"75","82","68",,"  340","  360","21.0","29.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-17","11.41",,"71","78","67",,"  340","  350","19.9","23.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-18","7.61",,"72","79","67",,"   10","  340","14.1","17.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-19","8.72",,"71","78","67",,"   40","  330","15.0","19.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-20","6.71",,"72","79","68",,"   80","   80","16.1","19.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-21","7.61",,"73","82","67",,"  150","  120","18.1","23.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-22","7.38",,"73","83","64",,"  130","  120","18.1","21.9",,,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-23","5.82",,"76","84","68",,"  100","  110","17.0","21.9",,,"    1",,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-24","8.28",,"74","85","66",,"  120","   90","19.9","25.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-25","7.38",,"76","84","70",,"  320","  310","23.0","29.1","    1",,,,"    1"
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-26","4.92",,"73","82","66",,"  360","   10","13.0","15.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-27","6.04",,"75","85","68",,"   90","   80","15.0","19.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-28","6.26",,"76","84","68",,"  360","  350","16.1","19.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-29","6.04",,"75","86","66",,"   10","  350","13.0","18.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-30","6.26",,"75","83","68",,"   20","   20","14.1","18.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-03-31","6.04",,"75","84","68",,"  100","  100","15.0","21.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-01","7.61",,"76","86","66",,"   90","  100","16.1","23.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-02","6.49",,"78","86","71",,"   40","   30","16.1","21.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-03","6.49",,"76","86","69",,"  130","  130","18.1","23.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-04","8.50",,"76","85","69",,"  130","  130","18.1","23.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-05","7.61",,"76","87","66",,"   90","   70","16.1","21.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-06","9.17",,"75","79","70",,"  360","  350","21.0","25.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-07","5.82",,"73","79","69",,"   50","   50","17.0","21.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-08","6.04",,"74","82","70",,"   60","   60","15.0","19.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-09","6.71",,"75","84","68",,"   40","   60","14.1","19.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-10","6.04",,"75","83","68",,"   80","   70","14.1","16.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-11","5.37",,"74","80","69",,"   40","   60","15.0","19.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-12","6.93",,"73","83","69",,"   90","   80","18.1","23.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-13","5.14",,"74","78","70",,"   90","   90","18.1","21.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-14","5.82",,"74","83","70",,"  110","  100","16.1","21.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-15","6.71",,"75","84","68",,"   60","   60","14.1","19.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-16","7.61",,"75","83","67",,"  340","  340","16.1","19.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-17","7.83",,"74","82","65",,"   40","   40","15.0","19.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-18","8.28",,"74","73","69",,"  330","  330","15.0","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-19","6.93",,"70","74","68",,"  220","  220","13.0","13.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-20","7.16",,"71","82","68",,"   50","   70","15.0","19.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-21","7.16",,"74","82","68",,"  130","  130","15.0","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-22","6.93",,"74","84","67",,"   70","   70","17.0","21.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-23","7.61",,"74","80","69",,"  100","   90","21.0","27.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-24","5.82",,"74","82","70",,"  100","  100","16.1","21.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-25","5.82",,"75","84","70",,"  110","  100","14.1","19.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-26","6.04",,"76","83","69",,"  100","   50","14.1","18.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-27","5.82",,"75","82","69",,"   90","   80","21.9","25.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-28","6.71",,"74","82","68",,"  140","  130","16.1","21.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-29","7.16",,"75","83","68",,"   80","   90","16.1","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-04-30","6.93",,"75","83","70",,"  120","  120","17.0","21.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-01","5.37",,"76","82","70",,"   70","   60","15.0","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-02","6.71",,"74","82","67",,"   30","   40","13.0","17.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-03","6.49",,"76","83","68",,"   50","   60","15.0","21.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-04","6.71",,"75","82","69",,"   60","   70","17.0","21.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-05","9.40",,"75","84","68",,"  130","  130","23.9","30.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-06","6.71",,"76","85","70",,"  100","  110","19.9","23.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-07","6.93",,"77","87","69",,"   90","   80","15.0","19.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-08","7.61",,"76","84","68",,"   60","   30","16.1","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-09","5.59",,"75","85","70",,"   90","   90","17.0","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-10","6.71",,"76","85","67",,"   40","   30","14.1","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-11","8.05",,"76","81","71",,"  340","  340","21.0","25.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-12","6.04",,"74","80","70",,"  360","  360","14.1","19.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-13","4.25",,"74","81","71",,"   40","   40","12.1","14.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-14","7.38",,"75","84","71",,"  120","  120","19.9","25.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-15","5.82",,"77","85","68",,"  100","  110","16.1","19.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-16","6.04",,"76","85","68",,"   70","   70","16.1","19.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-17","5.82",,"76","84","70",,"   90","   90","17.0","19.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-18","6.49",,"77","85","71",,"   90","  100","18.1","21.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-19","5.82",,"76","82","70",,"  100","  100","15.0","17.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-20","7.61",,"75","83","70",,"  270","  270","16.1","17.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-21","5.59",,"75","83","69",,"   50","   50","16.1","19.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-22","5.82",,"74","84","67",,"  120","   90","16.1","23.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-23","7.61",,"74","84","66",,"   80","   70","16.1","21.0","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-24","7.38",,"76","83","69",,"   70","   80","15.0","19.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-25","6.93",,"75","83","70",,"  110","  120","17.0","23.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-26","6.04",,"76","84","69",,"   90","  100","16.1","21.9",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-27","8.50",,"76","84","69",,"   80","  100","18.1","23.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-28","6.49",,"75","83","69",,"   80","  100","13.0","17.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-29","6.49",,"76","85","67",,"  110","   90","14.1","17.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-30","6.71",,"76","86","67",,"   50","   60","14.1","18.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-05-31","8.72",,"76","83","68",,"   40","   50","17.0","19.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-01","7.38",,"74","77","71",,"  340","   20","16.1","19.9","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-02","5.82",,"74","82","71",,"   40","   40","13.0","18.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-03","5.59",,"76","82","70",,"   70","  120","15.0","18.1",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-04","3.80",,"76","84","69",,"  350","   80","12.1","15.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-05","5.37",,"76","83","72",,"   90","   90","14.1","17.0",,,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-06","4.47",,"76","81","72",,"   50","   50","14.1","18.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-07","7.61",,"75","81","71",,"  350","   20","16.1","21.9","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-08","7.16",,"75","83","69",,"  330","  330","15.0","18.1","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-09","6.49",,"76","84","67",,"   90","  340","16.1","19.0","    1",,,,
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-10","6.71",,"76","84","71",,"   50","   50","13.0","16.1","    1",,,"    1",
"USW00021504","HILO INTERNATIONAL AIRPORT 87, HI US","2016-06-11","6.93",,"76","84","71",,"   30","   10","15.0","18.1","    1",,,,
